"Exocrine"	"Endocrine"	"Classic"	"StromaActiv"	"Basal"	"StromaActivInflam"	"Immune"	"StromaInactive"	"ICA9"	"Tech"
"ITGA6"	0.314577981340811	-1.48780785805155	1.16240917482667	-1.01343616371676	2.90166518492397	0.118653571237651	-0.125446419081448	-1.09384930707051	-0.442784366159568	-2.97324202867655
"NR2F6"	0.0678266383496264	0.552201157924244	0.87848621258235	-0.1581387967518	-0.211859285291836	-1.11403326239816	-0.266302357998936	-0.39953361738909	2.96858653110899	0.0264920355951886
"C1orf198"	-0.351867156587731	0.130267250335795	0.968298904300913	2.96834285168711	-1.18772287790947	-0.783352478794909	-0.308933916931213	-0.0596283898373463	-1.02700848123841	-1.19800789795114
"LTBP2"	-0.171487779107502	2.80309785883776	-0.19099785922407	1.5870851479677	1.04158089698178	0.489311769926514	0.695881147704192	2.9665960901147	0.389572057037341	-0.447440889427358
"PBX1"	1.67691003043978	-0.2204684855837	0.494637437590503	-0.276007765137811	-0.846297189142183	-1.55301446803613	-2.23084165155287	2.96596675414325	-1.14308108010427	-2.08588310557402
"ITGB5"	-0.590528759574816	0.40206197936076	0.0364891437364266	2.96585233061603	0.383037026779935	-1.21730592916984	-0.425285970655511	0.51354088311673	1.43088379417576	0.528757067755812
"FMO5"	0.244188390523373	-0.580531084671103	2.9641293004557	-0.863803884657773	-1.87691424641806	-0.726410211714791	-1.30248353907609	0.17669521694963	-0.70694735473436	-0.744692743665805
"CFLAR"	0.318324248934904	-0.284778653150632	0.0480237538902884	-1.06450203348316	0.200947963079135	-0.929224928221684	2.00610064708223	0.571410328229317	2.96243984800286	-0.209992719426554
"PTPRN2"	0.510239568988437	1.68532283423518	2.96229055727771	-0.81315326083733	-1.00851633134257	-0.878214653086304	-1.0298511176973	1.43500315248654	0.558065719111608	0.290464342538655
"VWA5A"	0.364537289260951	-0.385950038327711	2.9613832420881	0.310708038352145	1.23945252973001	-0.778245791247946	0.263446525402621	0.904989054707599	-1.13508892864444	-0.523631119641374
"SDPR"	0.494818148105107	-2.26031183994815	0.161856809430885	-2.96125537466477	0.170616262626066	1.36490348569295	0.337767833659216	2.01354198551237	-1.90684168693566	-1.13981069241448
"SNCG"	-0.176244887922564	0.138233785868662	-2.96045488368909	-0.980636550311523	1.83857506063817	-0.956147766815497	-0.823063880175481	0.363087942056978	1.06179247986752	0.488539479724355
"GADD45A"	-0.788264483483999	2.96036499334959	-0.230633131917796	-0.715648360563132	0.685651389005722	2.05392075414476	0.486418113078217	0.535226425281629	-0.69637481905503	-0.986259275459067
"PDGFC"	0.125727531344949	1.63185922084892	-0.408500467205464	2.96014581892847	2.80307914367513	-1.91268550010336	-0.0707216230305508	2.10940816540551	0.59874518725698	-0.422657118637744
"IL10RA"	-0.486215813963878	0.488704381072079	-0.255727881426257	-0.825709862205089	-0.623625019717476	0.461370384102873	2.95923969808297	0.407457739861684	0.124590365798373	1.26908372293771
"BIN2"	0.091015359211736	1.12750477762924	-0.373498733278564	-1.09508474107888	0.525828842487928	1.00251226538243	2.95888820538614	0.345310436038698	-0.387171135251425	0.455763929499498
"SEPP1"	0.345664252088242	-0.227595899140515	0.887852035254813	-1.97399192052657	-1.52126687822343	1.38612134924324	1.67798054057297	2.95845523577271	-1.52992612369293	-1.24723853198271
"BHLHE40"	-0.81310073741742	2.82268408000726	1.12475922546133	0.302971196743767	1.89250410275219	2.95543817724977	-0.583033393239713	0.295706921556408	0.0332565977007486	-0.662436017424306
"PDK4"	1.32292664978935	-2.95518636728338	0.20117056710773	-2.45453549194725	-2.0597582143325	2.34194026514945	-0.075851235373575	1.84342705981562	-1.58801716149005	-0.19355497489912
"DCTD"	-0.366310421985518	-0.238924160401825	-0.0189608227855828	0.29383514936848	0.403827506586098	-0.980869197028208	0.0456671416166975	0.0129256723564227	-2.95375950409115	-0.637616521577893
"ZFHX4"	-1.13285758973348	0.435552243330255	-0.277298080783991	2.94525059643618	-0.514095738991453	-0.342924903113964	-0.545389027126494	2.41712654926545	-0.996521556892985	-0.183320208262914
"PCSK1"	-0.04135005797376	2.943730545543	-0.665601834911723	-1.65200200101932	-0.365093123443801	2.47094104847724	-1.09631336333523	1.18972438092133	0.393837862564303	0.685126545101404
"SECTM1"	0.579931701099589	-0.868057605769114	-0.321849759846969	-0.483528599112521	-0.374733059282841	-0.118842684365946	2.94241526644119	-1.56393848798726	1.29779673958507	0.452280217784581
"S100A9"	0.968020309988847	-0.766209044983632	-1.01115632075742	-0.0645878546251772	1.79109997796554	2.94134111173869	2.88061886054965	-1.43370491308573	0.863947337232827	0.614878127080027
"TPM1"	-0.376797803969978	-0.699785123139242	1.35327522702957	2.94072227128054	-0.573414447496854	-1.12866319054148	-0.529402067508508	1.21971504435683	0.498098157307452	0.540477582575588
"EDARADD /// ENO1"	-0.0541730548131608	0.1145957676632	-0.910670844649384	0.0575381842090597	1.44394277054753	1.66833215417859	0.196881002316963	-1.93631206157518	2.9402178204555	-0.94145126674818
"LOC100996732 /// LOC645166 /// LOC654342 /// LSP1 /// LSP1P3"	0.0424447573703986	0.104215676498421	-0.137679970317128	-0.0608380275600965	0.553868593495369	1.2025018209711	2.93979010923629	0.0610597142632258	0.793364704647402	0.0769432183476991
"SH3GLB2"	0.394841165939532	-0.47759095207359	-0.013559577564873	-0.860632980104791	0.528562229962655	-0.944771316006644	0.211030655713152	-0.0596513553544598	2.93839431497063	-0.215293530132523
"RAMP2"	0.917176240181436	-2.93729486938926	-0.0817991447288905	-0.344584324016618	-1.01430888385686	0.627108876774928	1.80573141806631	1.84358055767553	0.103930450987887	0.22372245899175
"KIT"	0.168821047280165	-1.4593190489216	0.360886056190569	-1.64733878126714	0.762057083612057	-0.00620755541749466	-0.445262423871368	2.93524571363208	-1.86327436657392	-0.632032552128536
"DZIP1"	1.58201315674886	1.33173184544223	-0.928355074483907	1.37677127590705	-0.53662130183261	-0.325257359771199	-1.22631089563233	2.93513126902009	0.155248698374141	-0.882525890083314
"SLC16A10"	2.06347418658907	0.40723402376405	-0.390743882895369	1.87869611452062	-0.303476239384812	2.9344471339665	0.34860992622423	-1.00628685354477	-1.28587081788293	0.354091067144783
"ZNF692"	-0.239402087082979	-0.0191567880232635	-0.607288153606542	-0.82263443070288	-1.11576567270916	-0.0838237561902394	-0.820426842369896	0.256924335395969	2.93421023965503	-0.619037261222241
"CDCA7"	-1.32344168575908	0.0790823438839972	2.14292125113251	0.37514329220882	-2.93370249065606	-1.10834779207346	0.0187526697753418	-2.101338163908	-0.440540083989154	-0.20484915060848
"EIF4E3"	0.383811684248786	-1.16325677191758	0.935284201804718	0.120627094451351	0.306958329539873	-0.596904527049505	0.377311923571667	1.23970755634417	-2.93278215488788	-1.59702301521262
"B3GALT5"	-0.837381679755366	-0.440475142414317	2.93248634949387	-0.306549262525274	2.75446170700947	-1.80678659755881	-0.339418136973642	0.77625636364008	-0.663474861110052	0.501900384779222
"VPS52"	0.493828886461148	-0.588762241242918	-0.158855228832512	0.328165618641831	-0.931537087884928	-1.2471372415819	0.275300765688195	0.0532239445431298	2.93166409973626	-0.721866098058628
"MATN2"	0.119634044882363	-0.889507096040621	2.10746387742586	-2.55445898351899	-1.18241652388111	0.185391964841222	-1.14001601794419	2.93147446328059	0.284685394433768	-1.49751337862103
"XBP1"	1.71987766075481	0.888210925210377	0.361517946868963	0.517664048788886	-2.92867330042661	0.510671936504801	0.703058800150603	-0.234082114818343	0.675661167783018	-0.725850917724163
"SNAI1"	-0.541355677330693	0.72226931743223	-0.390317357280282	0.476068127578657	-0.460156731638344	2.92674160140148	0.500941299042216	0.184759758919329	0.167434847963708	1.06682690586506
"SSBP2"	0.289877195138917	0.187305537891248	0.170521522182656	-1.18342402381704	1.63397021565376	0.721979308994156	-0.810857545489303	2.92578173051295	-0.27151025657393	-1.51154532397805
"SLC39A14"	1.50373864374488	0.272171642768341	0.813506969415606	1.73540023002104	-2.92482520316813	1.89153992198229	-0.804788102191039	-1.22384724688708	0.478093296952239	-0.746559956310929
"AKNA"	-0.0289707126846205	0.102628688732653	0.224940771093728	-1.63870795973631	-0.961667345590451	1.04083105528888	2.92454440393264	1.1831548704217	0.636443898802445	-0.479206011388808
"TUBA1A"	-0.462010973458483	-2.57649991539161	-0.191313690306139	2.92364966157791	-0.0356770978303617	0.451161813475747	0.900400012587397	2.59194243110762	-0.72824883954441	-0.789058606292149
"SNTB1"	0.754871412422833	-0.0129876927545454	0.928848551742404	2.92313375622357	-0.278501473847335	-0.932930577184953	0.0666683760371387	-1.19315893801509	-1.45104686914071	-0.833214957673256
"S100A12"	0.240134705410939	-0.692105010357972	0.283377519938795	-0.911285797622543	-0.483932350817203	2.92119232037345	0.335628447927629	-0.261568844633824	-0.601635254807031	1.11795831150801
"CSF3R"	0.784234888879353	-0.764616382538866	0.829868999769817	1.42699888000316	-0.475243749787208	1.38967601113376	2.92066541924364	-0.922306293880381	0.152351397194291	1.8125025860379
"MAL2"	0.312794064487843	-0.520950479972889	1.98122557520983	1.28073910047938	1.59447000364004	-1.75797901277061	0.549336324021444	-2.9200942504135	-1.14162537631016	-1.16411849687144
"CCL20"	-0.996479889231243	2.20586201314779	0.349733958358963	0.106951826645293	-0.0237096102382652	0.807017269290814	1.48895056002921	-2.91913259873289	-0.593426367973722	-0.276232456758016
"RABGGTA"	0.367936435603834	-0.0603821132960728	-0.361414771443136	-0.0801048194034974	-0.658047340593827	-0.388895531760485	0.529390441110043	-0.162482168448556	2.91818972603574	-0.604846051036295
"FLRT2"	2.90739014341227	1.80630579888537	-1.25100704853145	-0.353893043166812	-1.09132504676963	-0.653556596836995	-0.505512456730368	2.91807896633678	-0.519317912346283	-0.885002014289925
"RASSF2"	-0.850730034851446	-0.542365074738056	-0.0218317778474619	-0.482395135064455	-0.747002744262353	0.714448590534437	2.06760071891126	2.91768848908976	-0.129782722902367	-0.729941507575843
"UPP1"	-0.52330742537297	1.24473812450532	-1.29658553854272	-1.23874459272195	2.34065515437974	2.91765196324302	1.00231071234372	-0.785997295873958	-0.0981769645786091	0.017295584056307
"CCR5"	-0.0439939057630764	0.291637525514317	-0.512665002506534	-0.921752575034229	0.0719294187946034	-0.772861631549415	2.91582079038136	0.0286122390391582	-1.10023536077683	1.01990353445548
"ARRB2"	0.106677829883744	0.588001024800772	-0.117710155384032	-0.169604896900717	0.0224390002536388	1.19262476056219	2.91300596000869	-0.42417372714321	-0.257159577495104	0.310269149143653
"UNC80"	-0.0158678404705652	2.91284246353335	-0.322575255192123	-0.537329573154674	-0.838822796718696	0.217316317938511	-0.401555665010442	0.519365780034902	-0.423585358799021	1.16340537823191
"GIMAP1-GIMAP5 /// GIMAP5"	0.0681414098666138	-1.19587519964665	-0.542398068092095	-1.9755988807263	-1.00973295650227	-0.40791761461981	2.91127595599583	1.01939327508513	-0.0580273286922679	0.693624595053405
"RBM24"	0.0782417017003358	-2.91110143028568	0.176735415434559	-0.194545407093824	-0.530915589944706	0.159878798032596	-0.33621967711468	0.00760335382569232	-0.15451939103256	0.636750639726975
"USP6"	-0.214002924470254	0.283482175948304	-1.14479094722018	-0.156256725635774	0.0786018205600319	0.440386391460673	-0.09338625248693	0.732701713599819	-0.503808232295723	-2.91080279211857
"TBX3"	0.559003703023451	1.7911340907017	0.135245162262962	-1.29336707574369	2.90378925531451	1.55843630876748	-1.08504492558975	2.90940795424946	0.643855175894457	-0.918003568845443
"ST6GAL1"	-0.136929357896425	0.688466650827569	0.575412407775196	0.722491031805054	-1.8334853444887	-1.51817684041533	2.90863883653542	0.198402938944889	0.917644972947799	-0.53501902886394
"SLC30A2"	2.90823280053215	0.335749492440435	-0.649165352840635	0.437794939011486	-0.823654571099118	-0.451008426958205	-0.390419606857888	-0.528954555304814	-0.691829943643462	1.10347081294647
"BAG2"	-0.398166133077408	-2.90753499775114	-0.902277924943646	0.642175257816997	-1.05574497409628	2.19310167448829	-0.56772039696335	0.338320036754565	-1.24645552872174	-0.292854220133784
"EFNA5"	-0.242158804852422	-0.424945867515152	0.49008349004609	0.158663138832088	2.90644204116062	-1.03191659440118	-1.39736908093253	0.0846738713131846	1.43983027425072	-0.290692581124829
"ATG9B"	-0.666558160177731	-0.127482700466701	0.0140272618489303	-0.44718968153834	2.90628703395636	1.12068833546631	-1.32889007179755	-0.658111503753923	-0.339736060491452	0.658485862526051
"GM2A"	0.203700886628217	0.468509278962797	0.232926790038522	0.876770009574994	0.262578091434604	-0.40874400140587	2.90624813249855	-0.397652455245116	-0.734690108535735	0.675831567012328
"INSIG1"	0.0812598418793061	1.91231048159198	1.21232567765155	0.895730107457232	-0.87833329413559	2.90600990281775	-0.846632783469797	-1.03263176601327	-1.22435487104157	-0.873789790579
"ABHD2"	0.185249124937261	-1.08668112662	2.90587532119311	1.46830223662308	0.396739299033529	-1.26473883846175	-0.427277875445051	0.315572696477118	0.809935719361035	-0.279639557497702
"VWF"	0.423270952009085	-2.90503095569352	-0.0553757193887811	-1.0376530206868	-0.0950061522126506	2.49651645873655	1.37731549211837	0.968002914477402	1.33180694490882	-0.281826735908555
"EPB41L3"	0.0476784984054717	0.396753292440388	0.0988130719467764	-0.266878185122526	-0.327107650932199	2.8807171672452	2.90482915981218	2.18893078332231	-1.09829702483479	-1.04117401544959
"LOC100131131"	-0.0987245720687501	-1.26719298215398	-0.545053189888744	0.523087343103923	-0.712868102352413	2.90382718205077	0.178077328719678	0.465692790413146	-0.762406595523461	0.781180757202032
"TRAF4"	-0.171665111289659	0.12176025530847	0.530729051595466	-0.482615082120327	0.192254986861917	-0.0811148497443535	-0.52398158998715	-0.957432558932046	2.90353784317546	-0.557445693791541
"MPZL2"	0.476002183828714	-0.311347949188064	0.524448583266208	0.0869799363917487	2.90327222589029	-0.873343438924646	-1.58065721295847	-0.163519813680443	0.680070427533752	-0.266780989340257
"CPS1"	-0.472315374328423	-0.683947750283736	1.50829910553953	-2.02221848824872	-1.90334100772	2.90319934897882	-1.42465490204012	-0.119898150554895	-0.204278838483159	0.37471530560512
"TWIST2"	-0.0321620245057087	-2.79887518776905	-1.3641422880902	-0.329072708565574	-0.484264577255132	2.90188605402497	0.10581902128334	2.10283855063863	-0.707895544830695	0.0562963841792438
"GFRA1"	-0.294580091991754	-2.44189745177587	-0.0284527323097558	-1.15175310924306	-0.818652908075144	0.757195666394214	-0.190137052592656	2.90036979632388	-0.703221541265403	0.0704767254613533
"SNAI2"	-0.263684288988486	1.6867596222793	-2.89889202028717	1.08875888359852	1.93239967556471	0.199451628992573	-0.521906462661845	0.462318970577419	-0.616122246476165	-0.617201715588948
"NUP62"	-0.598818521639659	0.571012577038982	-0.489578166249716	-0.385984888961254	-0.460173040891032	-0.0025308235747276	0.551252298060922	-0.412682702950513	2.89850194353474	-0.637413675290056
"KLHDC7B"	0.0205521818658491	0.915594355157929	-1.82754060162946	0.62139807390912	2.19463818397854	-2.89792335187887	2.3988389166216	-0.940768402565142	-0.0986955218640254	0.559906370592346
"SP110"	0.325528228893731	-0.110954371673932	-0.766262851913529	-0.636137580045743	-0.0947178280148519	-1.33757263761087	2.89657033540777	0.346565152775664	0.126501315081312	0.00628230818407199
"LGR5"	-0.800416478645945	-0.86082837449517	2.8947796766356	1.5822040416821	-2.25087234940864	-0.4375617660575	-0.229986178812667	-0.0533041839699826	0.366937763219879	-0.0795742352687332
"CCL14 /// CCL15-CCL14"	0.53862819296648	-2.89373780259762	0.275310561571453	-2.69814400104724	-1.98554470601548	2.22429045065961	1.33674124317381	2.620066899903	-0.246561411342363	0.426558227954643
"ANKS1A"	0.354766924744844	-1.05182540931719	0.101612568682687	-0.227141210871769	-1.12211803379253	-0.745202407759407	0.0104424939270489	0.905387993010483	2.89369140483439	-0.710312075590119
"FKBP11"	1.05150168028962	0.844142697336522	-0.6969300055804	0.22623467546114	-2.89224728233922	0.981417141302462	0.586407753488585	-0.386777004239891	1.35073878397227	-0.218580632867949
"HLA-A"	-0.150544996726472	-0.00850099965654428	0.672110303723567	0.815297518236044	-0.173727359939673	-0.15043676686255	2.89216013759014	-1.41482216225861	1.82142032103062	0.214651246001457
"AIM2"	-0.748269953449911	0.372069338060031	-2.50520507660634	-2.07826715336845	0.187183417176995	-1.17486836547472	2.89192126980455	-1.45231195096572	-0.00586935544447517	0.0741668317440143
"LINC01000 /// LINC01001 /// LINC01347 /// LOC100132062 /// LOC100132287 /// LOC100133331 /// LOC101060128 /// LOC101060341 /// LOC101927999 /// LOC101929819 /// LOC729737"	-0.254284353773938	-0.431520139434302	-0.442884818992118	-1.15455206815725	-0.423666727411164	-0.696029762658205	0.4912605999918	0.916583244096491	2.8918819223785	-0.255441993135478
"PLEKHA6"	-0.65579220829664	0.527003297736876	2.89026319833566	-0.413801771353642	-0.401182308265499	-0.561862888854077	-0.466969871757763	-0.154861926986196	1.15562395528951	0.355828076522155
"SIRPB1"	-0.143094271622783	0.541403810719359	0.15277586868891	1.11165437977658	0.408208066424347	0.586895633823232	2.88940529759283	-1.36532358575691	-1.57730491288606	0.783769001700887
"HIST1H3C"	-0.184667171514391	-0.160947659662474	-0.496375195364062	-0.67922238242132	-0.796071218579754	-1.42845614201412	2.38438353904779	-2.8892768873904	2.29761812068428	-0.491107748538891
"ANKRD6"	-0.507945613935859	2.88843766349656	-0.634402744260634	1.04413831767331	-0.589096550176116	-0.579317275873715	-0.209728441340564	1.59324158275422	-0.500494014965199	-1.36881514677949
"SLC24A3"	-0.631813386923028	-1.98461216780688	1.29019356693782	1.02180856656214	0.394981598893436	-1.73722437055069	-0.240102847636992	2.88697374515307	0.55059589351056	-1.62045783281181
"TCF21"	0.47816321068573	0.14912350191373	0.158377981918358	-0.847614179252169	0.491612026341955	0.229819650174623	-0.0904394078040448	2.88679853248576	0.887174279784456	0.364352175483101
"PYGB"	-0.958336046460993	-0.922741458241349	0.614733329429223	-0.732004374721964	1.19345757689818	-1.17785047742849	-0.419771991100799	-0.00361957853837446	2.8867358902866	-0.553848269745828
"DKK3"	-0.203797942586714	0.649486903401526	1.58989518751772	2.33439604825237	1.43505730303142	-1.44035758567547	-0.0278277580028953	2.88615005591455	-0.361587073011506	-0.487194132800084
"C14orf105"	2.87153846957996	0.803793687924722	2.8855811671529	0.0896992183919617	-0.517311260446245	-1.7480510169301	-1.15383896521612	0.884044901626649	0.194044798379253	-0.581544825281156
"DNAJB5"	-0.56874959247795	-2.88385391932865	-1.2232199039725	0.627902961151808	-0.595816468071324	1.65751001334821	-0.505127894610052	1.15486461382746	0.0277945802042068	0.498004856529773
"DNAJB4"	0.553048865392814	-0.213799012261694	-0.914527308455414	0.387320931367251	-0.64246946743286	2.88385139647795	-1.41016698534017	0.165921642497955	-0.488172531563767	-1.18039559367899
"IER3"	0.0303532869263938	0.477062478744535	1.41400369157671	1.84409208793024	-1.10189237299046	2.88362226036109	-1.78833409601452	-1.02258213169389	1.60674538093803	0.117035960899822
"ARRDC3"	0.446432767525566	1.4474974563705	-0.269436595589989	0.12168435979421	1.76205028883599	2.88361107881284	-0.21283502133321	0.428805430408226	0.84132880014327	-1.06612668047434
"REL"	-0.917041449290325	1.60323238183158	-0.0484781054201179	-0.771281126753991	0.776686227101459	2.88328782582453	0.83317975010029	-0.317078395970428	-0.0662233900196369	-1.63890946767996
"ADAMTS2"	0.309398075931533	0.505310914877462	-0.809579689024317	2.8824408906827	1.12869946498343	-0.0907396303677455	1.63543537350686	1.40054632131	1.93548002481648	0.444782074192903
"OLFML2B"	-0.867250767154954	0.54263472655953	-0.677811939411902	2.8817630208004	-0.7059436811848	0.322269631448368	1.85728085022944	2.07450442774212	-0.278661080784079	0.000404783001462475
"NECAP1"	0.096191477755985	0.0774659031828482	0.367143256946467	0.189656993971978	-0.026977426783638	0.420920657582909	-0.250222789124655	-0.960894565277102	-2.88161047605923	0.413103743077493
"NRP2"	-0.21164974329654	-1.72888033722762	-0.490259105603631	1.30775226030368	2.88116384775512	0.581716887324687	0.20401850703254	0.70355292345605	1.94187031636938	0.298087191014061
"RAP1GAP"	2.48090133491577	2.58711002788468	1.74167208990588	0.867859736547241	-2.8811141966293	-1.11774020503601	-1.86756189563504	0.349592889344915	2.14089642593631	-0.585550248637729
"SERPINH1"	-0.14557452216053	0.106416884349244	-0.504826016919241	2.88024343432595	0.347566589244545	1.07306314411152	0.445960458910231	-0.0806123591385753	0.709433098402502	-0.0935658561419904
"ALDH1A1"	0.847009416573833	2.69215058678985	1.59360906360877	-1.55353261763589	-2.87977069230684	0.423762359604816	-1.7126428153185	2.14380090820692	1.33375398005536	-1.72568641434077
"HOOK2"	0.107158197549313	0.689316760160194	0.180744068335848	-1.31572454538828	-0.201535537590001	-0.167306193738469	-0.573745372564326	-0.14200413571191	2.87853394321944	-0.360019831681738
"LIPA"	0.565967928579573	0.285792314062336	0.89114473551815	0.456008441096081	0.439835908886445	0.0489161288244726	2.87738688336998	-0.231816520494838	-1.47118880700765	-0.623204038203748
"SLITRK5"	-0.375221711518821	2.30870835437418	0.148563118159663	-0.48457280523821	1.00524164236328	-1.72716517117702	-1.15838797087734	2.87614792016325	-0.72832225942134	0.152560086470514
"BMP8A"	0.030276871392954	1.63667178188665	-0.498678718968124	2.8735581766851	1.05089557332849	-1.79681858809277	0.829210087501034	0.931842347381	-0.779284890920746	-0.00246231372018058
"ADGRE2"	0.381962160071588	0.563549051134607	-0.517829163745339	-0.561179287010286	-0.0410771165716139	0.949769053108467	2.87188793559573	-0.327832019784961	-0.442427004850534	-0.160028925423745
"SMOX"	-0.27604459134867	1.049485114886	0.358034798838545	-0.196763666774064	0.651554549988728	2.87154852455822	-1.76809836806675	-0.349402305828258	2.31214723987155	-0.0656827306231912
"PLEKHB1"	1.10404586893647	0.468315625064583	1.96566692244209	0.867243306401186	-2.30798893840821	-2.87056586649433	0.313885541141953	-0.211375022352002	0.133717902786536	0.154318102908872
"GZMB"	0.348733168423106	-0.810947896997462	-1.03810961165586	-1.06781621659819	-0.133343546571385	0.879941403967496	2.86963354633939	-1.40366340877542	-0.117694860015857	0.672007200274191
"ARHGAP25"	-0.295523111454102	0.780580299202129	-0.562267225031528	-0.525487232509605	-0.65329822281036	0.161293890337842	2.86881236993002	0.437482845409971	0.420921090382483	0.448329241370325
"UPK1B"	0.817483225819223	-2.86774011884785	0.819109288100384	1.65639784410848	-1.39515873741589	0.00407320453347644	-1.10809718186009	-0.609453714056643	0.366562590988288	0.093684847431934
"JADE2"	0.336744540815037	-0.644157041367112	-0.273613799893143	-1.08828905384085	0.311767087678164	-2.86727198504098	1.29605040105904	0.74471747131612	0.502379476870923	-0.531075359611721
"SH3RF2"	-0.511407562134193	-0.00964760112574573	2.86700777630072	-0.606627010804001	2.09163589925626	-1.96834360931622	-0.480268581789804	0.104288193255978	1.40822956671027	-0.509010683836269
"TRIM8"	0.241946425126336	-0.044014629639921	-0.46025151135395	-0.145670319157957	0.93083880539051	-0.631842038815518	0.4666004582664	0.803194439723188	2.86499191506199	-0.191494214430509
"PDK1"	-0.438376056936592	2.86449056784914	-0.211497041288235	0.0822722830818078	0.626217271537085	2.28532878596586	-0.594052315884321	-1.47553393884017	0.840371284024393	-1.21985310031627
"LOC101929819"	-0.439399539076222	-0.749613813214321	-0.289896989669265	-1.01333851984687	-0.33151221083183	-0.66375166798946	0.811290252675134	1.09180249135679	2.86387459852248	-0.35149118581581
"FBXO32"	-0.600417364477011	-2.1622760785255	-1.14344563896391	2.86343339887342	0.0838959602611256	-0.119192375252243	0.427889901687243	0.943390013258886	1.75851908810264	-0.35981670214657
"SLC9A2"	-1.07118899076237	0.491594393706005	2.86300761307025	-0.160749147211388	-2.02304179423636	-0.192038336296937	-0.283908981501276	-0.440691907704864	1.10456971755643	0.112641700418431
"FABP5 /// FABP5P2"	-0.560334299210616	0.0535331100852563	-0.125566737234406	-0.511795550932013	0.0186824254661205	2.8629578166414	0.957005262896027	-0.472893759127246	1.30992358816577	-2.73513872728021
"PLXNC1"	0.225951276287218	0.555491061197917	-0.181154167723684	2.86174363409766	0.515323424802825	-0.334610377246689	2.27034117628871	0.618054225199722	-0.26718843687928	-0.0348573291767315
"SORD"	-0.104035752556853	0.202582620040892	2.86172216637132	1.23347832475591	-0.643787073126391	-0.548398624817377	-0.310587256989729	-1.19633144790206	1.01860063296248	0.0870095340354495
"EFTUD2"	0.162831704539604	-0.667821945514985	-0.583218063396306	-0.11917922902976	-0.736112678383875	-0.387289626045659	0.51646371523133	-0.74968598747382	2.86142612867297	-0.827342381531683
"COL18A1"	1.00705573029771	-1.11345815203845	-1.14242674589786	1.99378236671015	-0.274194188109697	-0.0878536471648908	0.374238891193957	0.424719715442129	2.8608095515781	0.716825356332032
"ENTPD6"	-0.140984693502874	-0.425570155594668	0.642755616874481	-0.77554559791484	-1.04912946457022	-0.457779407544618	-0.194227616055105	-0.912179199941213	2.86043067732802	-0.625455008521829
"S1PR1"	0.276553967776582	-2.85757265090787	-0.0331969763088662	-1.60233328533254	-1.19533220958223	2.0653167855411	1.25026033923671	1.71349553542911	-1.73556450937436	-0.510834512059117
"LILRB1 /// LILRB2"	0.166795456654564	0.574053779729712	-0.6352328636389	-0.00686638987680313	-0.0912060875649615	0.139406286051423	2.85740550066878	-0.504213816019394	0.285194282779352	1.32286884376014
"KCNN4"	-0.901468241299471	-0.0741503408974793	1.5570949952946	-0.736597109794074	2.8571996004641	0.199316742218217	-1.16327722959112	-0.228565258143741	1.12574445611214	-0.440556356859774
"GBA /// GBAP1"	0.486878529265017	-0.547682096699825	0.287447427057546	0.585895483387831	-0.597787375653254	-0.822567072142778	0.637557816844502	-0.353009281802991	2.85593587120883	-1.00566897346288
"SLC12A8"	-1.51255175045886	2.38335932502309	-0.188371798296886	2.8548897259628	-2.01116494510964	0.660948588347693	0.869343801546834	0.474325529171762	0.760569278925901	0.354408989661772
"TBC1D8"	0.442813097833665	0.0100563126528297	-0.840113287996169	-2.85465867353734	0.619722304969973	0.690925881752329	-0.0888722348523394	0.476301240514033	1.21398637697895	-1.29773690868268
"KRT8"	0.946767296866489	-0.99852267440991	2.35402564066578	-0.68798074993368	2.15592930453117	0.678890677786675	0.958595816770764	-1.14869279491149	2.8546515499324	-1.30885013334728
"ACKR4"	-0.112751799676652	-2.85302637338688	1.57202005883873	0.851902129919926	-1.21980761224169	0.190342856055345	0.204363354735603	0.182017674479212	0.824431171986975	-0.672528691122583
"CCR2"	0.47885006579814	0.105846177191098	0.0608565528654991	-0.772319069374047	0.385612339857291	-0.761114610614034	2.85241459441386	0.623976793969563	-0.58614947303923	0.987794650133979
"RERG"	0.290252430375909	0.572881263704358	0.000814774965935822	-0.899715908277613	-0.45175814856533	-0.689795237947759	-0.881084172516389	2.85041777865392	0.0497203954155357	0.00439970195198662
"HIST1H3D"	-0.208101617097986	-0.0376010892500652	-0.864401541711436	-1.14434174879941	-0.622631647282946	-0.321697868087716	2.84978348987472	-1.05379074959396	1.99775192003582	0.0515274672470651
"COL6A2"	0.0931724202277622	-2.55141707642448	-1.43045581282789	2.84811027266703	-0.332508445864903	0.701474357751447	0.707687945424561	0.928547578632243	2.30114002357607	1.15177582147895
"AGAP4 /// AGAP6 /// AGAP7P"	-0.258723767326491	-0.118922206109954	-0.518891332158034	-0.884302690763731	-0.487020520794739	-0.508997445296416	0.0666350568069614	0.773009551701548	2.84808346223308	0.243479072200889
"GMDS"	-0.743653971482317	-0.666804640606643	2.4742476442766	-0.363095955160859	-2.84808216822222	0.127824779069214	-0.135156420563274	-1.10299387376972	0.661766495607198	0.981599777181638
"CARD16 /// CASP1"	0.320356607787092	0.698419194822146	0.620279602006116	-0.63870245544554	0.734068842220833	0.139650975638542	2.84606234389136	-0.658746488583524	-0.448518314953533	-0.195713778837599
